set_number,set_name,year_released,number_of_parts,image_url,theme_name
8273-1,Off Road Truck,2007.0,805.0,https://cdn.rebrickable.com/media/sets/8273-1.jpg,Technic
8274-1,Combine Harvester,2007.0,1025.0,https://cdn.rebrickable.com/media/sets/8274-1.jpg,Technic
8275-1,Motorized Bulldozer,2007.0,1381.0,https://cdn.rebrickable.com/media/sets/8275-1.jpg,Technic
8277-1,Giant Model Set,1997.0,554.0,https://cdn.rebrickable.com/media/sets/8277-1.jpg,Technic
8279-1,4WD X-Track,2000.0,449.0,https://cdn.rebrickable.com/media/sets/8279-1.jpg,Technic
8280-1,Fire Engine / Fire Response Unit,1995.0,439.0,https://cdn.rebrickable.com/media/sets/8280-1.jpg,Technic
8281-1,Mini Tractor,2006.0,128.0,https://cdn.rebrickable.com/media/sets/8281-1.jpg,Technic
8282-1,Quad Bike,2006.0,200.0,https://cdn.rebrickable.com/media/sets/8282-1.jpg,Technic
8283-1,Telehandler,2006.0,323.0,https://cdn.rebrickable.com/media/sets/8283-1.jpg,Technic
8284-1,Tractor,2006.0,872.0,https://cdn.rebrickable.com/media/sets/8284-1.jpg,Technic
8285-1,Tow Truck,2006.0,1879.0,https://cdn.rebrickable.com/media/sets/8285-1.jpg,Technic
8286-1,3 In 1 Car / Amphipower,1996.0,727.0,https://cdn.rebrickable.com/media/sets/8286-1.jpg,Technic
8288-1,Crawler Crane,2006.0,800.0,https://cdn.rebrickable.com/media/sets/8288-1.jpg,Technic
8289-1,Fire Truck,2006.0,1035.0,https://cdn.rebrickable.com/media/sets/8289-1.jpg,Technic
8290-1,Mini Forklift,2008.0,88.0,https://cdn.rebrickable.com/media/sets/8290-1.jpg,Technic
8291-1,Dirt Bike,2008.0,248.0,https://cdn.rebrickable.com/media/sets/8291-1.jpg,Technic
8292-1,Cherry Picker,2008.0,725.0,https://cdn.rebrickable.com/media/sets/8292-1.jpg,Technic
8294-1,Excavator,2008.0,720.0,https://cdn.rebrickable.com/media/sets/8294-1.jpg,Technic
8295-1,Telescopic Handler,2008.0,1182.0,https://cdn.rebrickable.com/media/sets/8295-1.jpg,Technic
8296-1,Dune Buggy,2008.0,199.0,https://cdn.rebrickable.com/media/sets/8296-1.jpg,Technic
8297-1,Off-Roader,2008.0,1097.0,https://cdn.rebrickable.com/media/sets/8297-1.jpg,Technic
8299-1,Search Sub [with CD],1997.0,379.0,https://cdn.rebrickable.com/media/sets/8299-1.jpg,Technic
8408-1,Desert Ranger,1996.0,289.0,https://cdn.rebrickable.com/media/sets/8408-1.jpg,Technic
8412-1,Nighthawk / Sky Wasp,1995.0,284.0,https://cdn.rebrickable.com/media/sets/8412-1.jpg,Technic
8414-1,Mountain Rambler,1997.0,244.0,https://cdn.rebrickable.com/media/sets/8414-1.jpg,Technic
8415-1,Dump Truck,2005.0,284.0,https://cdn.rebrickable.com/media/sets/8415-1.jpg,Technic
8416-1,Forklift,2005.0,729.0,https://cdn.rebrickable.com/media/sets/8416-1.jpg,Technic
8417-1,Mag Wheel Master,1998.0,315.0,https://cdn.rebrickable.com/media/sets/8417-1.jpg,Technic
8418-1,Mini Loader,2005.0,66.0,https://cdn.rebrickable.com/media/sets/8418-1.jpg,Technic
8419-1,Excavator,2005.0,286.0,https://cdn.rebrickable.com/media/sets/8419-1.jpg,Technic
8420-1,Street Bike,2005.0,506.0,https://cdn.rebrickable.com/media/sets/8420-1.jpg,Technic
8421-1,Mobile Crane,2005.0,1885.0,https://cdn.rebrickable.com/media/sets/8421-1.jpg,Technic
8422-1,Circuit Shock Racer / V-Twin Super Bike,1995.0,315.0,https://cdn.rebrickable.com/media/sets/8422-1.jpg,Technic
8425-1,Black Hawk / Sky Stormer,1996.0,469.0,https://cdn.rebrickable.com/media/sets/8425-1.jpg,Technic
8428-1,Turbo Command Featuring CD-ROM Experience Expander,1998.0,472.0,https://cdn.rebrickable.com/media/sets/8428-1.jpg,Technic
8429-1,Helicopter,2002.0,149.0,https://cdn.rebrickable.com/media/sets/8429-1.jpg,Technic
8430-1,Motorbike,2002.0,315.0,https://cdn.rebrickable.com/media/sets/8430-1.jpg,Technic
8431-1,Crane Truck,2002.0,836.0,https://cdn.rebrickable.com/media/sets/8431-1.jpg,Technic
8432-1,Supersonic Car,1998.0,471.0,https://cdn.rebrickable.com/media/sets/8432-1.jpg,Technic
8433-1,Cool Movers,2004.0,215.0,https://cdn.rebrickable.com/media/sets/8433-1.jpg,Technic
8434-1,Aircraft,2004.0,445.0,https://cdn.rebrickable.com/media/sets/8434-1.jpg,Technic
8435-1,4WD,2004.0,763.0,https://cdn.rebrickable.com/media/sets/8435-1.jpg,Technic
8436-1,Truck,2004.0,1032.0,https://cdn.rebrickable.com/media/sets/8436-1.jpg,Technic
8437-1,Future Car,1997.0,418.0,https://cdn.rebrickable.com/media/sets/8437-1.jpg,Technic
8438-1,Pneumatic Crane Truck,2003.0,846.0,https://cdn.rebrickable.com/media/sets/8438-1.jpg,Technic
8439-1,Front End Loader,2004.0,592.0,https://cdn.rebrickable.com/media/sets/8439-1.jpg,Technic
8440-1,Formula Flash,1995.0,419.0,https://cdn.rebrickable.com/media/sets/8440-1.jpg,Technic
8441-1,Fork Lift Truck,2003.0,69.0,https://cdn.rebrickable.com/media/sets/8441-1.jpg,Technic
8443-1,Pneumatic Log Loader / Pneumatic Logger,1996.0,334.0,https://cdn.rebrickable.com/media/sets/8443-1.jpg,Technic
8444-1,Air Enforcer / Supercopter,1999.0,309.0,https://cdn.rebrickable.com/media/sets/8444-1.jpg,Technic
8445-1,Indy Storm / Formula 1 Racer,1999.0,434.0,https://cdn.rebrickable.com/media/sets/8445-1.jpg,Technic
8446-1,Crane Truck,1999.0,573.0,https://cdn.rebrickable.com/media/sets/8446-1.jpg,Technic
8448-1,Super Street Sensation,1999.0,1406.0,https://cdn.rebrickable.com/media/sets/8448-1.jpg,Technic
8451-1,Dumper,2003.0,183.0,https://cdn.rebrickable.com/media/sets/8451-1.jpg,Technic
8453-1,Front End Loader,2003.0,214.0,https://cdn.rebrickable.com/media/sets/8453-1.jpg,Technic
8453-2,Front-End Loader Black Box,2004.0,214.0,https://cdn.rebrickable.com/media/sets/8453-2.jpg,Technic
8454-1,Rescue Truck,2003.0,634.0,https://cdn.rebrickable.com/media/sets/8454-1.jpg,Technic
8455-1,Backhoe Loader,2003.0,704.0,https://cdn.rebrickable.com/media/sets/8455-1.jpg,Technic
8456-1,Fiber Optic Multi Set / Multi Racer Set (with Fibre Optics),1996.0,406.0,https://cdn.rebrickable.com/media/sets/8456-1.jpg,Technic
8457-1,Power Puller,2000.0,980.0,https://cdn.rebrickable.com/media/sets/8457-1.jpg,Technic
8458-1,Silver Champion,2000.0,1433.0,https://cdn.rebrickable.com/media/sets/8458-1.jpg,Technic
8459-1,Pneumatic Front-End Loader,1997.0,596.0,https://cdn.rebrickable.com/media/sets/8459-1.jpg,Technic
8460-1,Pneumatic Crane Truck / Mobile Crane,1995.0,863.0,https://cdn.rebrickable.com/media/sets/8460-1.jpg,Technic
8462-1,Tow Truck,1998.0,786.0,https://cdn.rebrickable.com/media/sets/8462-1.jpg,Technic
8463-1,Forklift Truck,2001.0,232.0,https://cdn.rebrickable.com/media/sets/8463-1.jpg,Technic
8464-1,Pneumatic Front End Loader,2001.0,583.0,https://cdn.rebrickable.com/media/sets/8464-1.jpg,Technic
8465-1,Extreme Off-Roader,2001.0,364.0,https://cdn.rebrickable.com/media/sets/8465-1.jpg,Technic
8466-1,4x4 Off Roader,2001.0,1103.0,https://cdn.rebrickable.com/media/sets/8466-1.jpg,Technic
8479-1,Barcode Multi-Set,1997.0,1274.0,https://cdn.rebrickable.com/media/sets/8479-1.jpg,Technic
8480-1,Space Shuttle,1996.0,1366.0,https://cdn.rebrickable.com/media/sets/8480-1.jpg,Technic
8620-1,Snow Scooter,1986.0,98.0,https://cdn.rebrickable.com/media/sets/8620-1.jpg,Technic
8640-1,Polar Copter,1986.0,242.0,https://cdn.rebrickable.com/media/sets/8640-1.jpg,Technic
8660-1,Arctic Rescue Unit,1986.0,387.0,https://cdn.rebrickable.com/media/sets/8660-1.jpg,Technic
8680-1,Arctic Rescue Base,1986.0,527.0,https://cdn.rebrickable.com/media/sets/8680-1.jpg,Technic
8808-1,F1 Racer,1994.0,94.0,https://cdn.rebrickable.com/media/sets/8808-1.jpg,Technic
8810-1,Cafe Racer,1991.0,80.0,https://cdn.rebrickable.com/media/sets/8810-1.jpg,Technic
8812-1,Aero Hawk II,1994.0,149.0,https://cdn.rebrickable.com/media/sets/8812-1.jpg,Technic
8815-1,Speedway Bandit,1991.0,78.0,https://cdn.rebrickable.com/media/sets/8815-1.jpg,Technic
8816-1,Off-Road Rambler,1994.0,185.0,https://cdn.rebrickable.com/media/sets/8816-1.jpg,Technic
8818-1,Baja Blaster,1993.0,120.0,https://cdn.rebrickable.com/media/sets/8818-1.jpg,Technic
8820-1,Mountain Rambler,1991.0,139.0,https://cdn.rebrickable.com/media/sets/8820-1.jpg,Technic
8824-1,Hovercraft,1994.0,193.0,https://cdn.rebrickable.com/media/sets/8824-1.jpg,Technic
8825-1,Night Chopper,1991.0,113.0,https://cdn.rebrickable.com/media/sets/8825-1.jpg,Technic
8826-1,ATX Sport Cycle,1993.0,95.0,https://cdn.rebrickable.com/media/sets/8826-1.jpg,Technic
8828-1,Front End Loader,1993.0,175.0,https://cdn.rebrickable.com/media/sets/8828-1.jpg,Technic
8829-1,Dune Blaster,1994.0,278.0,https://cdn.rebrickable.com/media/sets/8829-1.jpg,Technic
8830-1,Rally 6-Wheeler,1990.0,169.0,https://cdn.rebrickable.com/media/sets/8830-1.jpg,Technic
8832-1,Roadster,1988.0,86.0,https://cdn.rebrickable.com/media/sets/8832-1.jpg,Technic
8835-1,Forklift,1989.0,240.0,https://cdn.rebrickable.com/media/sets/8835-1.jpg,Technic
8836-1,Sky Ranger,1993.0,273.0,https://cdn.rebrickable.com/media/sets/8836-1.jpg,Technic
8837-1,Pneumatic Excavator,1992.0,255.0,https://cdn.rebrickable.com/media/sets/8837-1.jpg,Technic
8838-1,Shock Cycle,1991.0,247.0,https://cdn.rebrickable.com/media/sets/8838-1.jpg,Technic
8839-1,Supply Ship,1992.0,532.0,https://cdn.rebrickable.com/media/sets/8839-1.jpg,Technic
8840-1,Rally Shock n' Roll Racer,1991.0,229.0,https://cdn.rebrickable.com/media/sets/8840-1.jpg,Technic
8841-1,Desert Racer,1983.0,180.0,https://cdn.rebrickable.com/media/sets/8841-1.jpg,Technic
8842-1,Go-Cart,1986.0,282.0,https://cdn.rebrickable.com/media/sets/8842-1.jpg,Technic
8843-1,Fork Lift Truck,1984.0,275.0,https://cdn.rebrickable.com/media/sets/8843-1.jpg,Technic
8849-1,Tractor,1986.0,347.0,https://cdn.rebrickable.com/media/sets/8849-1.jpg,Technic
8850-1,Rally Support Truck,1990.0,360.0,https://cdn.rebrickable.com/media/sets/8850-1.jpg,Technic
8851-1,Excavator,1984.0,362.0,https://cdn.rebrickable.com/media/sets/8851-1.jpg,Technic
8852-1,Robot,1987.0,327.0,https://cdn.rebrickable.com/media/sets/8852-1.jpg,Technic
8853-1,Excavator / Digger,1988.0,326.0,https://cdn.rebrickable.com/media/sets/8853-1.jpg,Technic
8854-1,Power Crane,1989.0,517.0,https://cdn.rebrickable.com/media/sets/8854-1.jpg,Technic
8855-1,Prop Plane,1988.0,572.0,https://cdn.rebrickable.com/media/sets/8855-1.jpg,Technic
8856-1,Whirlwind Rescue,1991.0,517.0,https://cdn.rebrickable.com/media/sets/8856-1.jpg,Technic
8857-1,Street Chopper / Trike,1993.0,378.0,https://cdn.rebrickable.com/media/sets/8857-1.jpg,Technic
8858-1,Rebel Wrecker,1994.0,463.0,https://cdn.rebrickable.com/media/sets/8858-1.jpg,Technic
8862-1,Backhoe Grader,1989.0,679.0,https://cdn.rebrickable.com/media/sets/8862-1.jpg,Technic
8865-1,Test Car,1988.0,898.0,https://cdn.rebrickable.com/media/sets/8865-1.jpg,Technic
8868-1,Airtech Claw Rig,1992.0,954.0,https://cdn.rebrickable.com/media/sets/8868-1.jpg,Technic
8872-1,Forklift Transporter,1993.0,763.0,https://cdn.rebrickable.com/media/sets/8872-1.jpg,Technic
8880-1,Super Car,1994.0,1346.0,https://cdn.rebrickable.com/media/sets/8880-1.jpg,Technic
9390-1,Mini Tow Truck,2012.0,138.0,https://cdn.rebrickable.com/media/sets/9390-1.jpg,Technic
9391-1,Mini Crane,2012.0,218.0,https://cdn.rebrickable.com/media/sets/9391-1.jpg,Technic
9392-1,Quad Bike,2012.0,199.0,https://cdn.rebrickable.com/media/sets/9392-1.jpg,Technic
9393-1,Tractor,2012.0,353.0,https://cdn.rebrickable.com/media/sets/9393-1.jpg,Technic
9394-1,Jet Plane,2012.0,499.0,https://cdn.rebrickable.com/media/sets/9394-1.jpg,Technic
9395-1,Pick-Up Tow Truck,2012.0,954.0,https://cdn.rebrickable.com/media/sets/9395-1.jpg,Technic
9396-1,Helicopter,2012.0,1056.0,https://cdn.rebrickable.com/media/sets/9396-1.jpg,Technic
9397-1,Logging Truck,2012.0,1308.0,https://cdn.rebrickable.com/media/sets/9397-1.jpg,Technic
9398-1,4 x 4 Crawler,2012.0,1327.0,https://cdn.rebrickable.com/media/sets/9398-1.jpg,Technic
KABTEC-1,Kabaya Technic Vehicle 4-Pack,1999.0,0.0,https://cdn.rebrickable.com/media/sets/kabtec-1.jpg,Technic
TSUPER-1,Technic Racer,1991.0,263.0,https://cdn.rebrickable.com/media/sets/tsuper-1.jpg,Technic
2854-1,Bungee Chopper,1998.0,71.0,https://cdn.rebrickable.com/media/sets/2854-1.jpg,Competition
3038-1,Spider Slayer,1998.0,368.0,https://cdn.rebrickable.com/media/sets/3038-1.jpg,Competition
8202-1,Blast Off Chopper with Bungee Cord Power!,1998.0,71.0,https://cdn.rebrickable.com/media/sets/8202-1.jpg,Competition
8233-1,Blue Thunder versus The Stinger,1998.0,119.0,https://cdn.rebrickable.com/media/sets/8233-1.jpg,Competition
8239-1,Cyber Challenge,1998.0,122.0,https://cdn.rebrickable.com/media/sets/8239-1.jpg,Competition
8241-1,Battle Cars,2001.0,111.0,https://cdn.rebrickable.com/media/sets/8241-1.jpg,Competition
8245-1,Robot's Revenge,1998.0,223.0,https://cdn.rebrickable.com/media/sets/8245-1.jpg,Competition
8257-1,Cyber Strikers,1998.0,369.0,https://cdn.rebrickable.com/media/sets/8257-1.jpg,Competition
8266-1,Spyder Slayer,1998.0,368.0,https://cdn.rebrickable.com/media/sets/8266-1.jpg,Competition
8268-1,Scorpion Attack,1999.0,79.0,https://cdn.rebrickable.com/media/sets/8268-1.jpg,Competition
8269-1,Competition Ultra Challenge [aka Cyber Stinger],1999.0,329.0,https://cdn.rebrickable.com/media/sets/8269-1.jpg,Competition
8305-1,Duel Bikes,2000.0,208.0,https://cdn.rebrickable.com/media/sets/8305-1.jpg,Competition
8307-1,Turbo Racer,2000.0,393.0,https://cdn.rebrickable.com/media/sets/8307-1.jpg,Competition
8450-1,Mission Experience Pack,2000.0,644.0,https://cdn.rebrickable.com/media/sets/8450-1.jpg,Competition
8482-1,CyberMaster,1998.0,897.0,https://cdn.rebrickable.com/media/sets/8482-1.jpg,Competition
8483-1,CyberMaster,1998.0,897.0,https://cdn.rebrickable.com/media/sets/8483-1.jpg,Competition
880001-1,Competition Racers with Stopwatch,1998.0,0.0,https://cdn.rebrickable.com/media/sets/880001-1.jpg,Competition
tech007promo-1,Technic Figure Cyber Person Promotional Polybag - [Toy Fair Nuernberg Promotion 1998],1998.0,1.0,https://cdn.rebrickable.com/media/sets/tech007promo-1.jpg,Competition
850-1,Fork Lift Truck,1977.0,216.0,https://cdn.rebrickable.com/media/sets/850-1.jpg,Expert Builder
851-1,Tractor,1977.0,324.0,https://cdn.rebrickable.com/media/sets/851-1.jpg,Expert Builder
852-1,Reconnaisance Helicopter,1977.0,364.0,https://cdn.rebrickable.com/media/sets/852-1.jpg,Expert Builder
853-1,Auto Chassis,1977.0,608.0,https://cdn.rebrickable.com/media/sets/853-1.jpg,Expert Builder
854-1,Go-Kart,1978.0,212.0,https://cdn.rebrickable.com/media/sets/854-1.jpg,Expert Builder
855-1,Mobile Crane,1978.0,511.0,https://cdn.rebrickable.com/media/sets/855-1.jpg,Expert Builder
856-1,Bulldozer,1979.0,367.0,https://cdn.rebrickable.com/media/sets/856-1.jpg,Expert Builder
857-1,Motorbike with Sidecar,1979.0,403.0,https://cdn.rebrickable.com/media/sets/857-1.jpg,Expert Builder
858-1,Auto Engines,1980.0,242.0,https://cdn.rebrickable.com/media/sets/858-1.jpg,Expert Builder
8700-1,Expert Builder Power Pack,1982.0,27.0,https://cdn.rebrickable.com/media/sets/8700-1.jpg,Expert Builder
870-1,4.5V Supplementary Set,1977.0,22.0,https://cdn.rebrickable.com/media/sets/870-1.jpg,Expert Builder
871-1,Supplementary Set,1977.0,78.0,https://cdn.rebrickable.com/media/sets/871-1.jpg,Expert Builder
872-1,Supplementary Set,1978.0,77.0,https://cdn.rebrickable.com/media/sets/872-1.jpg,Expert Builder
874-1,Supplementary Set,1979.0,38.0,https://cdn.rebrickable.com/media/sets/874-1.jpg,Expert Builder
875-1,Supplementary Set,1979.0,38.0,https://cdn.rebrickable.com/media/sets/875-1.jpg,Expert Builder
876-1,Supplementary Set,1979.0,38.0,https://cdn.rebrickable.com/media/sets/876-1.jpg,Expert Builder
877-1,Supplementary Set,1979.0,30.0,https://cdn.rebrickable.com/media/sets/877-1.jpg,Expert Builder
878-1,Supplementary Set,1979.0,52.0,https://cdn.rebrickable.com/media/sets/878-1.jpg,Expert Builder
879-1,Supplementary Set,1979.0,87.0,https://cdn.rebrickable.com/media/sets/879-1.jpg,Expert Builder
880-1,Supplementary Set,1979.0,22.0,https://cdn.rebrickable.com/media/sets/880-1.jpg,Expert Builder
8844-1,Helicopter,1981.0,316.0,https://cdn.rebrickable.com/media/sets/8844-1.jpg,Expert Builder
8845-1,Dune Buggy,1981.0,174.0,https://cdn.rebrickable.com/media/sets/8845-1.jpg,Expert Builder
8846-1,Tow Truck,1982.0,379.0,https://cdn.rebrickable.com/media/sets/8846-1.jpg,Expert Builder
8847-1,Dragster,1983.0,248.0,https://cdn.rebrickable.com/media/sets/8847-1.jpg,Expert Builder
8848-1,Power Truck,1981.0,398.0,https://cdn.rebrickable.com/media/sets/8848-1.jpg,Expert Builder
8857-2,Motorcycle,1980.0,409.0,https://cdn.rebrickable.com/media/sets/8857-2.jpg,Expert Builder
8858-2,Auto Engines,1980.0,242.0,https://cdn.rebrickable.com/media/sets/8858-2.jpg,Expert Builder
8859-1,Tractor,1981.0,612.0,https://cdn.rebrickable.com/media/sets/8859-1.jpg,Expert Builder
8860-1,Car Chassis,1980.0,676.0,https://cdn.rebrickable.com/media/sets/8860-1.jpg,Expert Builder
948-1,Go-Kart,1978.0,212.0,https://cdn.rebrickable.com/media/sets/948-1.jpg,Expert Builder
950-1,Fork Lift,1979.0,216.0,https://cdn.rebrickable.com/media/sets/950-1.jpg,Expert Builder
951-1,Bulldozer,1979.0,373.0,https://cdn.rebrickable.com/media/sets/951-1.jpg,Expert Builder
952-1,Tractor,1978.0,322.0,https://cdn.rebrickable.com/media/sets/952-1.jpg,Expert Builder
954-1,Sky Copter,1978.0,364.0,https://cdn.rebrickable.com/media/sets/954-1.jpg,Expert Builder
955-1,Mobile Crane,1979.0,512.0,https://cdn.rebrickable.com/media/sets/955-1.jpg,Expert Builder
956-1,Auto Chassis,1978.0,603.0,https://cdn.rebrickable.com/media/sets/956-1.jpg,Expert Builder
960-1,Power Pack,1978.0,22.0,https://cdn.rebrickable.com/media/sets/960-1.jpg,Expert Builder
961-1,Expert Builder/Gear Parts,1978.0,78.0,https://cdn.rebrickable.com/media/sets/961-1.jpg,Expert Builder
98959-1,Motor,1977.0,40.0,https://cdn.rebrickable.com/media/sets/98959-1.jpg,Expert Builder
1290-1,Kabaya Promotional Set: Red (Volcano Climber) RoboRider,2000.0,35.0,https://cdn.rebrickable.com/media/sets/1290-1.jpg,RoboRiders
1291-1,Power Bike,2000.0,32.0,https://cdn.rebrickable.com/media/sets/1291-1.jpg,RoboRiders
1292-1,Kabaya Promotional Set: White (Ice Explorer) RoboRider,2000.0,34.0,https://cdn.rebrickable.com/media/sets/1292-1.jpg,RoboRiders
1293-1,Kabaya Promotional Set: Yellow/Green (Swamp Craft) RoboRider,2000.0,25.0,https://cdn.rebrickable.com/media/sets/1293-1.jpg,RoboRiders
78675-1,Exclusive RoboRiders Six Set Limited Edition Value Pack,2000.0,0.0,https://cdn.rebrickable.com/media/sets/78675-1.jpg,RoboRiders
8003-1,Volcano Climber,2000.0,35.0,https://cdn.rebrickable.com/media/sets/8003-1.jpg,RoboRiders
8004-1,Dirt Bike,2000.0,32.0,https://cdn.rebrickable.com/media/sets/8004-1.jpg,RoboRiders
8005-1,Ice Explorer,2000.0,34.0,https://cdn.rebrickable.com/media/sets/8005-1.jpg,RoboRiders
8006-1,Swamp Craft,2000.0,25.0,https://cdn.rebrickable.com/media/sets/8006-1.jpg,RoboRiders
8509-1,Swamp,2000.0,43.0,https://cdn.rebrickable.com/media/sets/8509-1.jpg,RoboRiders
8510-1,Lava,2000.0,33.0,https://cdn.rebrickable.com/media/sets/8510-1.jpg,RoboRiders
8511-1,Frost,2000.0,43.0,https://cdn.rebrickable.com/media/sets/8511-1.jpg,RoboRiders
8512-1,Onyx,2000.0,36.0,https://cdn.rebrickable.com/media/sets/8512-1.jpg,RoboRiders
8513-1,Dust,2000.0,43.0,https://cdn.rebrickable.com/media/sets/8513-1.jpg,RoboRiders
8514-1,Power,2000.0,31.0,https://cdn.rebrickable.com/media/sets/8514-1.jpg,RoboRiders
8515-1,RoboRider Wheels,2000.0,0.0,https://cdn.rebrickable.com/media/sets/8515-1.jpg,RoboRiders
8516-1,The Boss,2000.0,122.0,https://cdn.rebrickable.com/media/sets/8516-1.jpg,RoboRiders
880010-1,Exclusive Roboriders Pack,2001.0,0.0,https://cdn.rebrickable.com/media/sets/880010-1.jpg,RoboRiders
880011-1,Exclusive Roboriders Pack,2001.0,0.0,https://cdn.rebrickable.com/media/sets/880011-1.jpg,RoboRiders
880012-1,Exclusive Roboriders Pack,2001.0,0.0,https://cdn.rebrickable.com/media/sets/880012-1.jpg,RoboRiders
C8509-1,Swamp + Lava,2000.0,0.0,https://cdn.rebrickable.com/media/sets/c8509-1.jpg,RoboRiders
C8509-2,Dust + Lava + Swamp,2000.0,0.0,https://cdn.rebrickable.com/media/sets/c8509-2.jpg,RoboRiders
C8509-3,Swamp + Frost + Onyx + Dust,2000.0,0.0,https://cdn.rebrickable.com/media/sets/c8509-3.jpg,RoboRiders
C8509-4,Swamp + Frost + Onyx + Dust + Power,2000.0,0.0,https://cdn.rebrickable.com/media/sets/c8509-4.jpg,RoboRiders
C8509-5,Swamp + Lava + Frost + Onyx + Dust + Power,2000.0,0.0,https://cdn.rebrickable.com/media/sets/c8509-5.jpg,RoboRiders
C8511-1,Frost + Dust,2000.0,0.0,https://cdn.rebrickable.com/media/sets/c8511-1.jpg,RoboRiders
C8511-2,Frost + Onyx + Power,2000.0,0.0,https://cdn.rebrickable.com/media/sets/c8511-2.jpg,RoboRiders
C8512-1,Onyx + Power,2000.0,0.0,https://cdn.rebrickable.com/media/sets/c8512-1.jpg,RoboRiders
KABROBO-1,Kabaya RoboRiders 4-Pack,2000.0,0.0,https://cdn.rebrickable.com/media/sets/kabrobo-1.jpg,RoboRiders
8236-1,Bike Burner,2000.0,60.0,https://cdn.rebrickable.com/media/sets/8236-1.jpg,Speed Slammers
8237-1,Slammer Racer / Formula Force,2000.0,112.0,https://cdn.rebrickable.com/media/sets/8237-1.jpg,Speed Slammers
8238-1,Slammer Dragsters / Dueling Dragsters,2000.0,202.0,https://cdn.rebrickable.com/media/sets/8238-1.jpg,Speed Slammers
8240-1,Slammer Stunt Bike,2001.0,153.0,https://cdn.rebrickable.com/media/sets/8240-1.jpg,Speed Slammers
8242-1,Slammer Turbo,2001.0,249.0,https://cdn.rebrickable.com/media/sets/8242-1.jpg,Speed Slammers
65081-1,R2-D2 / C-3PO Droid Collectors Set,2002.0,1.0,https://cdn.rebrickable.com/media/sets/65081-1.jpg,Star Wars
8000-1,Pit Droid,2000.0,223.0,https://cdn.rebrickable.com/media/sets/8000-1.jpg,Star Wars
